priority_band,evidence_category,recommended_action,reason,record_id,record_type,review_state
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:4fe5ffab4b5d931ccc49e1b2,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:5110814c41eead37824f12af,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:51c528685c711588c1b75cec,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:52964742564866579467e850,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:53aa9a8bd8e6c3fc7532b023,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:53ac67611f999e5526570b1a,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:552d635cd80fd5995f14512a,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:56bcd5ac68f890c0728c24ed,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:572406594b66568681fd1fd2,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:5748e37a39df8c021130b253,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:57e44d190f5422b317f3fadd,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:5bf2bdced2bedc8e8d10b80a,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:5cfbe7a9cf1f207a05d9d117,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:5f853b9ff87e1f42b8558e84,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:5fea18875df7ef1e3fb5bb42,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:60e86de8c3bb47e8e215ba7f,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:616a68839808546b1d6748a9,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:61ece179eb81b45ad2c6ca5e,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:620c1e18df2db93115441024,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:621d9ea8f4606ffccc2df176,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:62607af063ad52dcbd65a3b9,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:6510a23c81bca0aed7b99922,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:667afc081148ffdde5cce6cb,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:66d65845aa4827e189e5404b,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:66dff4a62e79e2237f92e3ac,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:675db2e8bc3d985797b981dc,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:67e2c64f37fe755cee31cbd8,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:69df0164cd31e937af014a6f,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:6a4134b6ec25808b4820e959,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:6a5dbd396863d6cc116f129e,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:6b4885ea9849bd713f97879a,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:6b558727bbe0cdd43380956c,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:6cd8a0d1864f236e50c4c664,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:6d7d4cef776ce38b54c1add3,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:6f7fff25ce3337307e52aded,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:70764a49107e447fb8084162,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:713222f03f11d79ad6b4f3b9,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:71c1aa2efab4922a1f329d9e,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:7335fcd96bd12bfe0cffada5,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:7399a674dfdb6732c974ca21,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:73f84a101ec1aff6d3a2f50b,vector_graphic_region_detection,disputed
P0,vector_graphic_candidate,"inspect private page render and classify as technical graphic, tabular geometry, furniture, or rejected",candidate_vector_region_unclassified,ibc2018:vector-region:74ecdf6ae71bb2df3bbe8a9e,vector_graphic_region_detection,disputed
