conflicts_or_alternate_definitions,definition_text_sha256,external_references,id,internal_references,normalized_term,observed_term,record_type,review_state,scope,source_anchor,source_section
[],8e12c81792ebdf67ae8ae8e4c17a09e9fcc9dbe8ebddd82b8fa9fe89c5b27429,[],ibc2018:definition:c06dd1bbdb929ff4f4e3676c,[],BASE FLOOD,BASE FLOOD,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.079,392.548,572.558,412.751],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""8e12c81792ebdf67ae8ae8e4c17a09e9fcc9dbe8ebddd82b8fa9fe89c5b27429"",""pdf_page"":42,""printed_page"":""15""}",202
[],05bf31df2ada34c15e920f472d7ff51b0bdcaf9987d2e3f1d2cbb01e100dcdb3,[],ibc2018:definition:ad2c76ae34831e5018f8d627,[],BASE FLOOD ELEVATION,BASE FLOOD ELEVATION,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.078,417.749,572.197,517.717],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""05bf31df2ada34c15e920f472d7ff51b0bdcaf9987d2e3f1d2cbb01e100dcdb3"",""pdf_page"":42,""printed_page"":""15""}",202
[],0a35b12d8bec838a127be4ae6dc6ff7cdfdb5cf122421936866fec3e1265f8af,[],ibc2018:definition:c16e168f139f37ae368e67ff,[],BASEMENT,BASEMENT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.078,522.636,572.502,564.75],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""0a35b12d8bec838a127be4ae6dc6ff7cdfdb5cf122421936866fec3e1265f8af"",""pdf_page"":42,""printed_page"":""15""}",202
[],6350e3ad0b07a2f67f69cbf1118c302a71130b74e64c6eeb0ac9e067f26621af,[],ibc2018:definition:d2cd0f2d3ebaccb79faa15c6,[],BEARING WALL STRUCTURE,BEARING WALL STRUCTURE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.078,569.638,572.23,600.716],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""6350e3ad0b07a2f67f69cbf1118c302a71130b74e64c6eeb0ac9e067f26621af"",""pdf_page"":42,""printed_page"":""15""}",202
[],10395a2daadf6b491d9211e0a565fa3b7a175a36cbf568d05906765f28d68189,[],ibc2018:definition:2ee6521358a5f3add4f6c7d4,[],BED JOINT,BED JOINT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.077,605.525,571.913,625.671],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""10395a2daadf6b491d9211e0a565fa3b7a175a36cbf568d05906765f28d68189"",""pdf_page"":42,""printed_page"":""15""}",202
[],218a0ffad36b994f30af7ddd1d4c525d9fa1504d4deb826828f03a9a9afe0244,[],ibc2018:definition:ecbd11b05027397d07f4a126,[],BLEACHERS,BLEACHERS,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.077,630.671,572.143,661.693],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""218a0ffad36b994f30af7ddd1d4c525d9fa1504d4deb826828f03a9a9afe0244"",""pdf_page"":42,""printed_page"":""15""}",202
[],40c67005cffb50b72918822f94ef4e7ad9dedc494e2c29e6e849b5f3373d05fa,[],ibc2018:definition:02c3c6f86bcdb06c3b2f1f8d,[],BOARDING HOUSE,BOARDING HOUSE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.077,666.692,572.143,697.715],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""40c67005cffb50b72918822f94ef4e7ad9dedc494e2c29e6e849b5f3373d05fa"",""pdf_page"":42,""printed_page"":""15""}",202
[],3b80124b8e6feae5074aa05e5e6aa940b849925c15ad510e4f44560dc4589ddd,[],ibc2018:definition:0f43cb596d447ac2762c9012,[],BOILING POINT,BOILING POINT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.077,702.658,572.07,733.349],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""3b80124b8e6feae5074aa05e5e6aa940b849925c15ad510e4f44560dc4589ddd"",""pdf_page"":42,""printed_page"":""15""}",202
[],e4fe6dc249976d8836915e4628f4cbf2554ed0089a16db4bd453a2eeeed78707,[],ibc2018:definition:a27e74a302c9c937893b661a,[],BRACED WALL LINE,BRACED WALL LINE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,144.848,285.732,175.538],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""e4fe6dc249976d8836915e4628f4cbf2554ed0089a16db4bd453a2eeeed78707"",""pdf_page"":43,""printed_page"":""16""}",202
[],53cee87a468e422b22a7befdec91b640c4e7790f957247941c431ed625300855,[],ibc2018:definition:e5452792598277e02037e8d9,[],BRACED WALL PANEL,BRACED WALL PANEL,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.048,179.652,286.638,242.712],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""53cee87a468e422b22a7befdec91b640c4e7790f957247941c431ed625300855"",""pdf_page"":43,""printed_page"":""16""}",202
[],3a42294deff88a94b188f02cad2ab5b9a122ed26dab8402e54fd36c7745baa1b,[],ibc2018:definition:93c7c12290216335a03b238a,[],BREAKOUT,BREAKOUT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,246.715,285.815,277.351],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""3a42294deff88a94b188f02cad2ab5b9a122ed26dab8402e54fd36c7745baa1b"",""pdf_page"":43,""printed_page"":""16""}",202
[],de9a9bb182ed4f35277db694152c369f4fc45a4a2d45649eb14578d13823ce9b,[],ibc2018:definition:8dd71f958e547c016d98258c,[],BRICK,BRICK,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,281.6,286.14,395.874],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""de9a9bb182ed4f35277db694152c369f4fc45a4a2d45649eb14578d13823ce9b"",""pdf_page"":43,""printed_page"":""16""}",202
[],4ed0580c6fdd00200d4d7ad29c9f4c5ea2eebf494669367c142001c0c5aaa4e1,[],ibc2018:definition:06619a77e82f2ff22b5d58d7,[],BUILDING,BUILDING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,400.154,285.577,420.275],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""4ed0580c6fdd00200d4d7ad29c9f4c5ea2eebf494669367c142001c0c5aaa4e1"",""pdf_page"":43,""printed_page"":""16""}",202
[],afb50ea2573e11a23ba656852856774514c99fe073170509054bf494ff9da2e6,[],ibc2018:definition:3f89e5542638cc4a94fd9d3e,[],BUILDING AREA,BUILDING AREA,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,424.5,214.543,433.556],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""afb50ea2573e11a23ba656852856774514c99fe073170509054bf494ff9da2e6"",""pdf_page"":43,""printed_page"":""16""}",202
[],822bba980f2766e00d2831f8912df567a203348b708170d8efee024b65ee81e5,[],ibc2018:definition:c94f816e6554af626bc83117,[],BUILDING ELEMENT,BUILDING ELEMENT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,437.835,286.053,490.88],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""822bba980f2766e00d2831f8912df567a203348b708170d8efee024b65ee81e5"",""pdf_page"":43,""printed_page"":""16""}",202
[],1835f3b863490b95451c3d2d769c8ab9269b649cdac74f2f1abd2858c86a1c3c,[],ibc2018:definition:4bbd066fc7df05500c20b8fd,[],BUILDING HEIGHT,BUILDING HEIGHT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,495.16,234.629,504.216],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""1835f3b863490b95451c3d2d769c8ab9269b649cdac74f2f1abd2858c86a1c3c"",""pdf_page"":43,""printed_page"":""16""}",202
[],db0a9e01915f1586206e2c3c8147de7c86fe31feb6dcfca3601a7be81fe9d9fd,[],ibc2018:definition:8a39c060a79d1b0cba32fa05,[],ROOF PANEL (BIPV ROOF PANEL),ROOF PANEL (BIPV ROOF PANEL),definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,565.931,285.736,586.053],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""db0a9e01915f1586206e2c3c8147de7c86fe31feb6dcfca3601a7be81fe9d9fd"",""pdf_page"":43,""printed_page"":""16""}",202
[],d911a13e97228b8b357e4f67afd08fa8da5d52a9c4ea399da199da6398c2fc87,[],ibc2018:definition:200cb2d9542ca06b9d892d06,[],BUILDING LINE,BUILDING LINE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,590.277,285.566,621.3],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""d911a13e97228b8b357e4f67afd08fa8da5d52a9c4ea399da199da6398c2fc87"",""pdf_page"":43,""printed_page"":""16""}",202
[],57ac8ffb17c081d7f83200a648a2b66b4c9c14997b0713bc8843689fce43aa65,[],ibc2018:definition:4e02057ff1c23863703fe071,[],BUILDING OFFICIAL,BUILDING OFFICIAL,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,625.691,286.639,656.713],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""57ac8ffb17c081d7f83200a648a2b66b4c9c14997b0713bc8843689fce43aa65"",""pdf_page"":43,""printed_page"":""16""}",202
[],8426c3b63d2188b0db5e8ca5f86764752b2ff51e36390a795cba684ef6256e6c,[],ibc2018:definition:b613219799cf3877b0972b81,[],BUILT-UP ROOF COVERING,BUILT-UP ROOF COVERING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,660.938,285.621,692.071],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""8426c3b63d2188b0db5e8ca5f86764752b2ff51e36390a795cba684ef6256e6c"",""pdf_page"":43,""printed_page"":""16""}",202
[],5915153417e088bce5a7ab6880dfbdfffa6372439953684cd9bb2793911cefc3,[],ibc2018:definition:8cbe49c9500d89640c48532d,[],STRUCTURE,STRUCTURE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,77.562,551.772,738.385],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""5915153417e088bce5a7ab6880dfbdfffa6372439953684cd9bb2793911cefc3"",""pdf_page"":43,""printed_page"":""16""}",202
[],d31fbda5f351d6bc8fed947dcdc790fcc9b4730b9af8115eadd9f7cbfc2160b5,[],ibc2018:definition:1869a4e9af46083b07d9a98a,[],CANOPY,CANOPY,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.924,103.016,551.958,156.116],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""d31fbda5f351d6bc8fed947dcdc790fcc9b4730b9af8115eadd9f7cbfc2160b5"",""pdf_page"":43,""printed_page"":""16""}",202
[],76b8af20a4f6756d27afe2d9d093521e2f4f1e50be2c76326b92dea0a4245108,[],ibc2018:definition:27cb094b0c861a5e65e7fb86,[],CAPACITOR ENERGY STORAGE SYSTEM,CAPACITOR ENERGY STORAGE SYSTEM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.924,161.724,552.403,236.736],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""76b8af20a4f6756d27afe2d9d093521e2f4f1e50be2c76326b92dea0a4245108"",""pdf_page"":43,""printed_page"":""16""}",202
[],077835c2e0b146bfa7311e24333f5d07f02aed3b44e2a40270f0d79fb823db1b,[],ibc2018:definition:e41ab66b559909a9ef9770eb,[],CARBON DIOXIDE EXTINGUISHING SYSTEMS,CARBON DIOXIDE EXTINGUISHING SYSTEMS,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.98,370.685,551.992,412.64],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""077835c2e0b146bfa7311e24333f5d07f02aed3b44e2a40270f0d79fb823db1b"",""pdf_page"":43,""printed_page"":""16""}",202
[],612a566138f5b07c3fddb973b7d29e3892fbc4fa4c7ec2b1dabcd7a1cbf855e3,[],ibc2018:definition:05c808c13245ef69ade60c7c,[],CARBON MONOXIDE ALARM,CARBON MONOXIDE ALARM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[306.031,418.248,552.002,471.182],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""612a566138f5b07c3fddb973b7d29e3892fbc4fa4c7ec2b1dabcd7a1cbf855e3"",""pdf_page"":43,""printed_page"":""16""}",202
[],ff812dd4ff2e7d3a41b0069e0ebc29e19992d03c3b978d4b52092d57ca6a35fe,[],ibc2018:definition:2bfbb9eb54364cd015cf8d64,[],CARBON MONOXIDE DETECTOR,CARBON MONOXIDE DETECTOR,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[306.031,476.79,552.11,507.813],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ff812dd4ff2e7d3a41b0069e0ebc29e19992d03c3b978d4b52092d57ca6a35fe"",""pdf_page"":43,""printed_page"":""16""}",202
[],a1081f008477945d3b8c8ede9338969b33826fbee4a4579dfa1f391f9fc05679,[],ibc2018:definition:3ed6492ac08e3dd0fe69922c,[],CARE SUITE,CARE SUITE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[306.031,513.365,552.566,577.366],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""a1081f008477945d3b8c8ede9338969b33826fbee4a4579dfa1f391f9fc05679"",""pdf_page"":43,""printed_page"":""16""}",202
[],3b8dba4434635bc79521a0f14c070d30a6887dc1032f2cb27fff4bfdb78d1531,[],ibc2018:definition:303cdd0e9a1df503126fd008,[],CAST STONE,CAST STONE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[306.031,582.974,552.498,613.997],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""3b8dba4434635bc79521a0f14c070d30a6887dc1032f2cb27fff4bfdb78d1531"",""pdf_page"":43,""printed_page"":""16""}",202
[],b09c955c39dd07b0c265912a71b5f6efffc4d7d1179e8014f247ae8b6a4a6f51,[],ibc2018:definition:f98ea67595738c93cb89ce1a,[],CEILING LIMIT,CEILING LIMIT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[306.031,619.438,552.073,738.496],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""b09c955c39dd07b0c265912a71b5f6efffc4d7d1179e8014f247ae8b6a4a6f51"",""pdf_page"":43,""printed_page"":""16""}",202
[],2835abbd994b812a50040cb2754bfd610e3e664ed7a12a32859f3c89402e8738,[],ibc2018:definition:b3e53c56cf57111d5187b7ea,[],CEILING RADIATION DAMPER,CEILING RADIATION DAMPER,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.949,113.615,306.231,240.462],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""2835abbd994b812a50040cb2754bfd610e3e664ed7a12a32859f3c89402e8738"",""pdf_page"":44,""printed_page"":""17""}",202
[],6940203616ca4b238d78f97b20eb059f491d76d6bee0293fc8e4221530af2aaf,[],ibc2018:definition:a326e40ffc949e6bcd9b5905,[],CELL TIER,CELL TIER,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.999,243.698,305.996,263.734],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""6940203616ca4b238d78f97b20eb059f491d76d6bee0293fc8e4221530af2aaf"",""pdf_page"":44,""printed_page"":""17""}",202
[],3f0f9c384a430e96b87362803310336685826aef18ceec4ebad9c21a88f26cff,[],ibc2018:definition:78152aec281a33ff04ea5ac9,[],CEMENT PLASTER,CEMENT PLASTER,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.0,268.733,305.999,310.767],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""3f0f9c384a430e96b87362803310336685826aef18ceec4ebad9c21a88f26cff"",""pdf_page"":44,""printed_page"":""17""}",202
[],96b4c0c5d6ade7ca9fc0b020c32e24f315997f585cae194e851bf0813260fe2c,[],ibc2018:definition:b2a285a0b4f4cbaaa0e1cb35,[],CERAMIC FIBER BLANKET,CERAMIC FIBER BLANKET,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.0,315.766,306.118,368.756],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""96b4c0c5d6ade7ca9fc0b020c32e24f315997f585cae194e851bf0813260fe2c"",""pdf_page"":44,""printed_page"":""17""}",202
[],12e8d40ee93608a2952e6ea86933d4a18d4ac9e0b47a798baf3052eb2bfd162b,[],ibc2018:definition:e1479a7d5178a0ed9b80d9d2,[],CERTIFICATE OF COMPLIANCE,CERTIFICATE OF COMPLIANCE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.014,373.728,305.902,415.762],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""12e8d40ee93608a2952e6ea86933d4a18d4ac9e0b47a798baf3052eb2bfd162b"",""pdf_page"":44,""printed_page"":""17""}",202
[],56d5621a89ab52e3677029d2cbdbf1e67556ca8b8260a468783da967955516cc,[],ibc2018:definition:07208ff07e2074cae038ef4d,[],CHANGE OF OCCUPANCY,CHANGE OF OCCUPANCY,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.015,420.761,305.906,451.396],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""56d5621a89ab52e3677029d2cbdbf1e67556ca8b8260a468783da967955516cc"",""pdf_page"":44,""printed_page"":""17""}",202
[],d7ed37283938618eed491f695fc44ab49fe9f496e62fa580b5c41e7b5dc3a554,[],ibc2018:definition:d51a061ec8daa1eb9e8d9950,[],CHILDREN’S PLAY STRUCTURE,CHILDREN’S PLAY STRUCTURE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.016,519.142,305.885,549.778],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""d7ed37283938618eed491f695fc44ab49fe9f496e62fa580b5c41e7b5dc3a554"",""pdf_page"":44,""printed_page"":""17""}",202
[],9210354f776a6e0993a19f1a5383b4c3e30b8d75e35f9f0262b84e3bf84ee198,[],ibc2018:definition:3f6c569073fe652558c97778,[],CHIMNEY,CHIMNEY,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.016,554.5,306.053,680.529],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""9210354f776a6e0993a19f1a5383b4c3e30b8d75e35f9f0262b84e3bf84ee198"",""pdf_page"":44,""printed_page"":""17""}",202
[],ecfecf001232397102878a2a3bcc7eff66d8a05054a42630a3b2c5ba133562a5,[],ibc2018:definition:01647b85e44030e132199f49,[],CHIMNEY TYPES,CHIMNEY TYPES,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.017,77.641,572.593,729.72],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ecfecf001232397102878a2a3bcc7eff66d8a05054a42630a3b2c5ba133562a5"",""pdf_page"":44,""printed_page"":""17""}",202
[],678ceb17a5361a5b85accb341679b6c6dff674e49a8bb6240cd5c55cf0b233d9,[],ibc2018:definition:7499160d3573d633ac0e5465,[],CIRCULATION PATH,CIRCULATION PATH,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.004,270.199,571.711,290.044],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""678ceb17a5361a5b85accb341679b6c6dff674e49a8bb6240cd5c55cf0b233d9"",""pdf_page"":44,""printed_page"":""17""}",202
[],9932c09837c471c9658200d6afe88f551d4bae8e6fc49b4c9520db5e880d18aa,[],ibc2018:definition:53baa079d4caa02957825773,[],CLEAN AGENT,CLEAN AGENT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.004,293.826,572.004,324.461],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""9932c09837c471c9658200d6afe88f551d4bae8e6fc49b4c9520db5e880d18aa"",""pdf_page"":44,""printed_page"":""17""}",202
[],edd91933291362ec3d8992c3627f3fe35725b5f466cf8f6d08c5c5ed0816a95e,[],ibc2018:definition:923b45f3054426ffc2524931,[],CLIMATE ZONE,CLIMATE ZONE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.004,328.243,571.931,358.878],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""edd91933291362ec3d8992c3627f3fe35725b5f466cf8f6d08c5c5ed0816a95e"",""pdf_page"":44,""printed_page"":""17""}",202
[],4771cd738225b9a76e611f44d88f767dbf6112eb7307d0e92d36a4530b207f0b,[],ibc2018:definition:887b1307363ebf72144420b9,[],"CLINIC, OUTPATIENT","CLINIC, OUTPATIENT",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.003,362.494,572.08,403.975],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""4771cd738225b9a76e611f44d88f767dbf6112eb7307d0e92d36a4530b207f0b"",""pdf_page"":44,""printed_page"":""17""}",202
[],caa4d7b246de3d8128ed859ea509df825cf95bc324d233133f53b7a47faae4cd,[],ibc2018:definition:23969828e955758e5ba442f1,[],CLOSED SYSTEM,CLOSED SYSTEM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.002,407.676,572.483,503.352],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""caa4d7b246de3d8128ed859ea509df825cf95bc324d233133f53b7a47faae4cd"",""pdf_page"":44,""printed_page"":""17""}",202
[],698e9a8184c01680348f443570b6935cb78acdc5bdbb35e6d253a687530b049e,[],ibc2018:definition:df35f55a41d02a06a1113fe4,[],COASTAL A ZONE,COASTAL A ZONE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.003,507.054,572.628,613.397],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""698e9a8184c01680348f443570b6935cb78acdc5bdbb35e6d253a687530b049e"",""pdf_page"":44,""printed_page"":""17""}",202
[],5484c748d2e7e2627ba1bc57f4813bbf89354a6773e7d5066866f8ed594bce84,[],ibc2018:definition:c4ab9e25f31111f61c910795,[],COASTAL HIGH-HAZARD AREA,COASTAL HIGH-HAZARD AREA,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.038,617.068,572.089,690.918],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""5484c748d2e7e2627ba1bc57f4813bbf89354a6773e7d5066866f8ed594bce84"",""pdf_page"":44,""printed_page"":""17""}",202
[],343e839670a9af63948c22195a9b1b172b872baf253f76b66b01535ffea72527,[],ibc2018:definition:52df7b43fb753ff13935d56e,[],COLLAR JOINT,COLLAR JOINT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[326.038,694.699,572.038,736.125],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""343e839670a9af63948c22195a9b1b172b872baf253f76b66b01535ffea72527"",""pdf_page"":44,""printed_page"":""17""}",202
[],52ddcb7dc7a2b646f34e6e073348337f1cc9a2b8b1178cf15f731f6744bac5e2,[],ibc2018:definition:6601875f5b574a4089722710,[],COLLECTOR,COLLECTOR,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.049,77.594,285.732,129.944],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""52ddcb7dc7a2b646f34e6e073348337f1cc9a2b8b1178cf15f731f6744bac5e2"",""pdf_page"":45,""printed_page"":""18""}",202
