id,raw_citation,raw_target,record_type,resolution_notes,resolution_reason,resolution_state,resolved_target,review_state,source_anchor,source_section,target_kind
ibc2018:cross-reference:c1c1f982f9db4e6a2bd455b9,Section 602.2,602.2,internal_cross_reference,,preserved_resolved_target,resolved,602.2,provisional,"{""appendix"":null,""bbox"":[71.957,208.199,182.678,225.869],""chapter"":""2"",""line_id"":""poppler-line:ef6840a941c97786a228"",""observed_text_sha256"":""170cc812f54a473b730ac33ad869a88e6a10365e947a763560290fb2331acc90"",""pdf_page"":46,""printed_page"":""19""}",1.22,section
ibc2018:cross-reference:c3f8c7621f5fafbf09112f5a,Section 602.3,602.3,internal_cross_reference,,preserved_resolved_target,resolved,602.3,provisional,"{""appendix"":null,""bbox"":[71.957,223.083,186.606,240.754],""chapter"":""2"",""line_id"":""poppler-line:ac0caae48accf8955ea3"",""observed_text_sha256"":""f63d00a811a1153ed2d7048b168d063a31ed2bd103fcf5deb5bf486ddb12b789"",""pdf_page"":46,""printed_page"":""19""}",1.22,section
ibc2018:cross-reference:34c89fde641e4c8825777be8,Section 602.4,602.4,internal_cross_reference,,preserved_resolved_target,resolved,602.4,provisional,"{""appendix"":null,""bbox"":[71.957,237.968,185.943,255.638],""chapter"":""2"",""line_id"":""poppler-line:b50adef179d36245a0cd"",""observed_text_sha256"":""0f04ad5e9d89502c50c483dfda06e459bb5eca58252bef32ba952aae2e6b13a5"",""pdf_page"":46,""printed_page"":""19""}",1.22,section
ibc2018:cross-reference:2f4ab2ff331e5d2e7133f269,Section 602.5,602.5,internal_cross_reference,,preserved_resolved_target,resolved,602.5,provisional,"{""appendix"":null,""bbox"":[71.958,252.852,182.124,270.523],""chapter"":""2"",""line_id"":""poppler-line:40eb8abed2d22c8ef03a"",""observed_text_sha256"":""916f9e6be078b2f9ba56304b4198add06b273ad05b445c1eb9ff6d6c9cb822d8"",""pdf_page"":46,""printed_page"":""19""}",1.22,section
ibc2018:cross-reference:cfec320a9b031f8f2a80aba6,Section 2308,2308,internal_cross_reference,,section_heading_prefix,resolved,2308,provisional,"{""appendix"":null,""bbox"":[60.004,459.208,305.668,471.552],""chapter"":""2"",""line_id"":""poppler-line:88486c27d4b6809e07ac"",""observed_text_sha256"":""c298221680b9cee370f965fe082b40efea5cb882e84586c7e9eccbb8386ba9b8"",""pdf_page"":46,""printed_page"":""19""}",1.22,section
ibc2018:cross-reference:99ce84fe896434fd58b0fcc9,Section 1905.1,1905.1,internal_cross_reference,,preserved_resolved_target,resolved,1905.1,provisional,"{""appendix"":null,""bbox"":[305.979,190.492,542.556,208.162],""chapter"":""2"",""line_id"":""poppler-line:7029a710ec964dc28a31"",""observed_text_sha256"":""bfdcc064f483686a0d5bd8fe82daa004321f2fa13ffcf3d34c45361b73f01298"",""pdf_page"":47,""printed_page"":""20""}",35.4,section
ibc2018:cross-reference:96e6bd7a27933ee9f5e3e613,Chapter 56,56,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[40.051,228.857,209.961,241.201],""chapter"":""2"",""line_id"":""poppler-line:76c3bf526ece0406ac6a"",""observed_text_sha256"":""692cb867d70f0b344ec7ed5645576cdbf6a52229b4ffce72720b3ef2d7814240"",""pdf_page"":47,""printed_page"":""20""}",1.22,chapter
ibc2018:cross-reference:d0565bd4c83abc7defa81bc3,Section 1613,1613,internal_cross_reference,,section_heading_prefix,resolved,1613,provisional,"{""appendix"":null,""bbox"":[305.98,231.79,507.212,244.133],""chapter"":""2"",""line_id"":""poppler-line:53742915072863837f8d"",""observed_text_sha256"":""4774e3b2f28aacb58615bcc5a7ffd66a027ecdb0d83967559eb7f21b176aeb6a"",""pdf_page"":47,""printed_page"":""20""}",35.4,section
ibc2018:cross-reference:132c5fc5b2805ea8addfe4fd,Chapter 13,13,internal_cross_reference,,preserved_resolved_target,resolved,13,provisional,"{""appendix"":null,""bbox"":[305.98,554.049,551.71,566.393],""chapter"":""2"",""line_id"":""poppler-line:0a5ef2cfc51e57fd77f7"",""observed_text_sha256"":""e86ec031d48e91eb62137beac8f479fbf180cc6251193c198c81f767ae2adf20"",""pdf_page"":47,""printed_page"":""20""}",35.4,chapter
ibc2018:cross-reference:6aca09427d1d30caddcb9a83,Section 1905.1,1905.1,internal_cross_reference,,preserved_resolved_target,resolved,1905.1,provisional,"{""appendix"":null,""bbox"":[306.008,647.169,427.88,664.84],""chapter"":""2"",""line_id"":""poppler-line:03d63658cf0a13c0507a"",""observed_text_sha256"":""2d9af16123dbc718fa0ae71ec66fe32096185adffe7f3304407c31c012404491"",""pdf_page"":47,""printed_page"":""20""}",13.1.3,section
ibc2018:cross-reference:796ac44c9c495cbf7db2d6bd,Chapter 21,21,internal_cross_reference,,preserved_resolved_target,resolved,21,provisional,"{""appendix"":null,""bbox"":[60.006,411.658,220.333,429.328],""chapter"":""2"",""line_id"":""poppler-line:c6c4c6d8afd52305c0c3"",""observed_text_sha256"":""ad585377bf7c3ac7c18f29a41781681bf09ffebf5b12ed902b64664502b4e0e3"",""pdf_page"":48,""printed_page"":""21""}",1.22,chapter
ibc2018:cross-reference:b57f2730da5e3f20dc5d9acd,Section 505.3,505.3,internal_cross_reference,,preserved_resolved_target,resolved,505.3,provisional,"{""appendix"":null,""bbox"":[40.049,441.668,269.189,454.012],""chapter"":""2"",""line_id"":""poppler-line:75bb5626559a63d83c94"",""observed_text_sha256"":""9b80ba7171515a8f52b8c413465f4b39a63140622be7aab3a01851dd28e07e24"",""pdf_page"":49,""printed_page"":""22""}",1.22,section
ibc2018:cross-reference:d5353950b7a73b964fab6c38,Chapter 40,40,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[305.98,637.158,551.634,649.502],""chapter"":""2"",""line_id"":""poppler-line:52c76a2feeafe1ce60d9"",""observed_text_sha256"":""22b5c1511cea2c0d10cc6c435d0a83ce8ecd96b8accbcbcfad0fbead1e3d8d89"",""pdf_page"":49,""printed_page"":""22""}",13.1.3,chapter
ibc2018:cross-reference:97bca4c734ad27a28e90001c,Section 716,716,internal_cross_reference,,section_heading_prefix,resolved,716,provisional,"{""appendix"":null,""bbox"":[305.997,539.054,551.704,551.423],""chapter"":""2"",""line_id"":""poppler-line:27b77c02419b2b7014ef"",""observed_text_sha256"":""90031c87ce8c1730c666dda2deefabc9a70df2da16062ce6da0dec1e9321f709"",""pdf_page"":51,""printed_page"":""24""}",13.1.3,section
ibc2018:cross-reference:99af5a7754758f9c262ef810,Section 703,703,internal_cross_reference,,section_heading_prefix,resolved,703,provisional,"{""appendix"":null,""bbox"":[305.996,731.502,470.2,743.871],""chapter"":""2"",""line_id"":""poppler-line:642f14a4ff67ee4c21f5"",""observed_text_sha256"":""3495445da6405c13eccaab12e6369f0b2aefb002b1e872dc2a38b7c5580147d3"",""pdf_page"":51,""printed_page"":""24""}",13.1.3,section
ibc2018:cross-reference:3bdfd7f8ca96d39687e3d2a6,Section 712.1,712.1,internal_cross_reference,,preserved_resolved_target,resolved,712.1,provisional,"{""appendix"":null,""bbox"":[305.981,259.346,492.013,271.69],""chapter"":""2"",""line_id"":""poppler-line:f8265070bb035e6e3590"",""observed_text_sha256"":""49f089406381e725d7fc9ed5fca46ecf4012c7d099e000b7bc58d9a88ddfa02d"",""pdf_page"":53,""printed_page"":""26""}",13.1.3,section
ibc2018:cross-reference:c35c3d0592772a6a5dc366bf,Chapter 21,21,internal_cross_reference,,preserved_resolved_target,resolved,21,provisional,"{""appendix"":null,""bbox"":[306.05,477.132,551.909,494.803],""chapter"":""2"",""line_id"":""poppler-line:5bc10d23fee441f06e71"",""observed_text_sha256"":""86f99acf88b92c47c2faae9f808aebc502fb7458a1225d3d03fa0a6aee7d2d58"",""pdf_page"":53,""printed_page"":""26""}",13.1.3,chapter
ibc2018:cross-reference:9fdf90350f0e1afc3a85d45f,"Tables 2506.2, 2507.2",2506.2,internal_cross_reference,,preserved_resolved_target,resolved,2506.2,provisional,"{""appendix"":null,""bbox"":[326.042,623.27,572.521,635.614],""chapter"":""2"",""line_id"":""poppler-line:7d5760eedc17805210dc"",""observed_text_sha256"":""2e3d0ed4ccf3c77722cfdac3c7d4a80ed1ca3023004497f2f3d7d241586ca29d"",""pdf_page"":54,""printed_page"":""27""}",13.1.3,table
ibc2018:cross-reference:2bb31a5ce262ddbd0d4dbe55,"Tables 2506.2, 2507.2",2507.2,internal_cross_reference,,preserved_resolved_target,resolved,2507.2,provisional,"{""appendix"":null,""bbox"":[326.042,623.27,572.521,635.614],""chapter"":""2"",""line_id"":""poppler-line:7d5760eedc17805210dc"",""observed_text_sha256"":""2e3d0ed4ccf3c77722cfdac3c7d4a80ed1ca3023004497f2f3d7d241586ca29d"",""pdf_page"":54,""printed_page"":""27""}",13.1.3,table
ibc2018:cross-reference:9487c9e4dfa07cc6d5d130c4,Chapter 35,35,internal_cross_reference,,preserved_resolved_target,resolved,35,provisional,"{""appendix"":null,""bbox"":[326.042,623.27,572.521,635.614],""chapter"":""2"",""line_id"":""poppler-line:7d5760eedc17805210dc"",""observed_text_sha256"":""2e3d0ed4ccf3c77722cfdac3c7d4a80ed1ca3023004497f2f3d7d241586ca29d"",""pdf_page"":54,""printed_page"":""27""}",13.1.3,chapter
ibc2018:cross-reference:54cb63f678ed6a52dbe3fe59,Section 307,307,internal_cross_reference,,section_heading_prefix,resolved,307,provisional,"{""appendix"":null,""bbox"":[40.084,313.617,286.165,325.961],""chapter"":""2"",""line_id"":""poppler-line:021a9b81e31756ffd886"",""observed_text_sha256"":""f423076e71600a37616840f98ce4914c17cb2f72e3186cd61afd6de06014b45f"",""pdf_page"":55,""printed_page"":""28""}",1.3G,section
ibc2018:cross-reference:a59167d3ed78faef6aef1086,Section 1703.5,1703.5,internal_cross_reference,,preserved_resolved_target,resolved,1703.5,provisional,"{""appendix"":null,""bbox"":[40.051,251.092,285.578,263.903],""chapter"":""2"",""line_id"":""poppler-line:475e822cff724e81b8c6"",""observed_text_sha256"":""c80a8fa6b78e622261cb9066fe1e059f4867dc285b1cc759e3a25c5126b071c8"",""pdf_page"":57,""printed_page"":""30""}",1.3G,section
ibc2018:cross-reference:d7c14c53d1657994c4d8d2eb,Section 428,428,internal_cross_reference,,section_heading_prefix,resolved,428,provisional,"{""appendix"":null,""bbox"":[40.05,434.751,109.58,447.095],""chapter"":""2"",""line_id"":""poppler-line:2778f7d9d5ede59c204e"",""observed_text_sha256"":""f32524e0c6e96f61f2fce56902623e3e0cff06ed8bb7378a7a01395fbd294025"",""pdf_page"":57,""printed_page"":""30""}",1.3G,section
ibc2018:cross-reference:47cf2b4dbac6d26e082cb04b,Section 2103,2103,internal_cross_reference,,section_heading_prefix,resolved,2103,provisional,"{""appendix"":null,""bbox"":[325.994,218.454,380.32,230.798],""chapter"":""2"",""line_id"":""poppler-line:eee8d9f22136cce883a7"",""observed_text_sha256"":""bcf1a9cebbee07b3f2368d6f66b13bfbc9df3ac2ef47698f300f78e848928cf8"",""pdf_page"":58,""printed_page"":""31""}",13.1.3,section
ibc2018:cross-reference:101d1c6e565d5e820a5b1c68,Section 1612,1612,internal_cross_reference,,section_heading_prefix,resolved,1612,provisional,"{""appendix"":null,""bbox"":[59.953,381.963,125.233,394.307],""chapter"":""2"",""line_id"":""poppler-line:fbd81dd15f5db68b9774"",""observed_text_sha256"":""42970d1838bacb4ff8cdee26a3b5402af1d4752f920ff258e0ad1b7a88888574"",""pdf_page"":58,""printed_page"":""31""}",1.3G,section
ibc2018:cross-reference:31939c8c26e3a2ff1d869be2,Section 105.2,105.2,internal_cross_reference,,preserved_resolved_target,resolved,105.2,provisional,"{""appendix"":null,""bbox"":[40.051,200.416,285.734,212.76],""chapter"":""2"",""line_id"":""poppler-line:e3a1d31057ed1fe87889"",""observed_text_sha256"":""6dec33e2bb4f4864d19411a59215efc485df42fb0bd50c9648c1a738b461b2d5"",""pdf_page"":59,""printed_page"":""32""}",1.3G,section
ibc2018:cross-reference:f0421481acb17220af9d29bc,Section 505,505,internal_cross_reference,,section_heading_prefix,resolved,505,provisional,"{""appendix"":null,""bbox"":[40.111,418.142,109.584,430.486],""chapter"":""2"",""line_id"":""poppler-line:1956f977a89029f58d7f"",""observed_text_sha256"":""552ce2f8a3dea6f6370687fb455e89dfbe654f9859ee08f821cd42aa7a1e7bb2"",""pdf_page"":59,""printed_page"":""32""}",1.3G,section
ibc2018:cross-reference:76598028328fe8537f2fbe28,Chapter 16,16,internal_cross_reference,,preserved_resolved_target,resolved,16,provisional,"{""appendix"":null,""bbox"":[305.991,468.55,551.513,480.894],""chapter"":""2"",""line_id"":""poppler-line:bb9dccb60dab8d916114"",""observed_text_sha256"":""62484840884783db3736e4acaf14a30dc589a095a7ccbd95f90070ad1c16388b"",""pdf_page"":59,""printed_page"":""32""}",13.1.3,chapter
ibc2018:cross-reference:78b8840415bab39c4e1b84d4,Chapters 16,16,internal_cross_reference,,preserved_resolved_target,resolved,16,provisional,"{""appendix"":null,""bbox"":[325.991,304.699,571.599,322.369],""chapter"":""2"",""line_id"":""poppler-line:55cfc5d49a6a14b8d3fe"",""observed_text_sha256"":""1b7ce6faf8223c8dfec756a37cfa0beda50b34772777ffd9a559f19c660777ac"",""pdf_page"":60,""printed_page"":""33""}",13.1.3,chapter
ibc2018:cross-reference:0441d8fcc6f23605d7d66139,Chapter 16,16,internal_cross_reference,,preserved_resolved_target,resolved,16,provisional,"{""appendix"":null,""bbox"":[325.99,330.503,371.985,342.847],""chapter"":""2"",""line_id"":""poppler-line:6a66da42bcd3ad0dbe14"",""observed_text_sha256"":""c38a67768f4a79667f06871e2638cb13bf9c393ba461f27a980f90e8199af466"",""pdf_page"":60,""printed_page"":""33""}",13.1.3,chapter
ibc2018:cross-reference:3896c2d4e083af1c7c6c1027,Section 1905.1,1905.1,internal_cross_reference,,preserved_resolved_target,resolved,1905.1,provisional,"{""appendix"":null,""bbox"":[59.95,567.439,146.354,579.783],""chapter"":""2"",""line_id"":""poppler-line:0ba9e0942e2a812dc93d"",""observed_text_sha256"":""12620a1f99eda86de0e11b4da34d51f6eb8b954cc384ffe55acf9c7c2b72f1dc"",""pdf_page"":60,""printed_page"":""33""}",406.5.2,section
ibc2018:cross-reference:42cbe8090d96bf32b95630f2,Section 1905.1,1905.1,internal_cross_reference,,preserved_resolved_target,resolved,1905.1,provisional,"{""appendix"":null,""bbox"":[59.95,588.667,219.227,606.338],""chapter"":""2"",""line_id"":""poppler-line:6e7d17b580916248a352"",""observed_text_sha256"":""dadb049d59f2a92fb17e47eb47c5573989487f4fdd6b83f4a2aa59cf0d93dacf"",""pdf_page"":60,""printed_page"":""33""}",406.5.2,section
ibc2018:cross-reference:21d7970616e9a3b21e53bf93,Section 1905.1,1905.1,internal_cross_reference,,preserved_resolved_target,resolved,1905.1,provisional,"{""appendix"":null,""bbox"":[59.951,613.623,181.767,631.294],""chapter"":""2"",""line_id"":""poppler-line:89827a19ba9fc8accb0c"",""observed_text_sha256"":""2d9af16123dbc718fa0ae71ec66fe32096185adffe7f3304407c31c012404491"",""pdf_page"":60,""printed_page"":""33""}",406.5.2,section
ibc2018:cross-reference:7e08905bb4220d6c76165c56,Chapter 23,23,internal_cross_reference,,preserved_resolved_target,resolved,23,provisional,"{""appendix"":null,""bbox"":[40.053,350.645,117.146,362.989],""chapter"":""2"",""line_id"":""poppler-line:84f2c0ef9c781ca5f8c5"",""observed_text_sha256"":""4250dff40b2f036167a1215865447bf52bff1dab588d237a604c6f6d7b09aa45"",""pdf_page"":61,""printed_page"":""34""}",406.5.2,chapter
ibc2018:cross-reference:f6651cfd9399a93bd2b589fe,Section 3.0,3.0,internal_cross_reference,,section_target_not_indexed,unresolved,,provisional,"{""appendix"":null,""bbox"":[306.033,556.512,551.826,568.856],""chapter"":""2"",""line_id"":""poppler-line:728acfd044c25b1bf021"",""observed_text_sha256"":""270e4bd953aca380472b57dcd9cbcd2bcc43bc4329e1a1596714934cbeddf6b0"",""pdf_page"":61,""printed_page"":""34""}",13.1.3,section
ibc2018:cross-reference:d3913e5155e53f5b5e057244,Section 4.1,4.1,internal_cross_reference,,section_target_not_indexed,unresolved,,provisional,"{""appendix"":null,""bbox"":[306.032,578.48,515.702,590.823],""chapter"":""2"",""line_id"":""poppler-line:fe94cdb3056e24e36f40"",""observed_text_sha256"":""cb44b560714781ef564b43b4aa458fd208786322092f288f988d13d4b161670d"",""pdf_page"":61,""printed_page"":""34""}",13.1.3,section
ibc2018:cross-reference:f7fe80e6111ed4eff5be7827,Section 6.1,6.1,internal_cross_reference,,section_target_not_indexed,unresolved,,provisional,"{""appendix"":null,""bbox"":[306.032,578.48,515.702,590.823],""chapter"":""2"",""line_id"":""poppler-line:fe94cdb3056e24e36f40"",""observed_text_sha256"":""cb44b560714781ef564b43b4aa458fd208786322092f288f988d13d4b161670d"",""pdf_page"":61,""printed_page"":""34""}",13.1.3,section
ibc2018:cross-reference:0710ca5d279116d5c7650b7e,Table 10,10,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[306.032,578.48,515.702,590.823],""chapter"":""2"",""line_id"":""poppler-line:fe94cdb3056e24e36f40"",""observed_text_sha256"":""cb44b560714781ef564b43b4aa458fd208786322092f288f988d13d4b161670d"",""pdf_page"":61,""printed_page"":""34""}",13.1.3,table
ibc2018:cross-reference:b991f2f9d974491421647564,Chapter 15,15,internal_cross_reference,,preserved_resolved_target,resolved,15,provisional,"{""appendix"":null,""bbox"":[40.135,271.458,285.672,289.129],""chapter"":""2"",""line_id"":""poppler-line:370a60c1ee599eadc727"",""observed_text_sha256"":""2b1308a558436786c08ad63739eb881eb5d91ece5af771332df42edb5be4dec0"",""pdf_page"":63,""printed_page"":""36""}",406.5.2,chapter
ibc2018:cross-reference:604232c1e93be08eebd7362b,Chapter 23,23,internal_cross_reference,,preserved_resolved_target,resolved,23,provisional,"{""appendix"":null,""bbox"":[305.953,679.706,551.635,697.377],""chapter"":""2"",""line_id"":""poppler-line:01b85520d58fac1761cc"",""observed_text_sha256"":""39533725c16479baff0cd28b297839bc9341a4005d1cac07d304f231dcc9d570"",""pdf_page"":63,""printed_page"":""36""}",13.1.3,chapter
ibc2018:cross-reference:1b057b3e4ff294a640447cf6,Section 4.3,4.3,internal_cross_reference,,section_target_not_indexed,unresolved,,provisional,"{""appendix"":null,""bbox"":[71.95,97.607,255.748,109.951],""chapter"":""2"",""line_id"":""poppler-line:be272d362182e663eb1b"",""observed_text_sha256"":""729f9d8667b7b84dcd1f3489fc16e1961223156b4a0cbb19ea8ecb4abf4d272e"",""pdf_page"":64,""printed_page"":""37""}",406.5.2,section
ibc2018:cross-reference:762f2f109c30f4827b4ebe67,Section 1613.3,1613.3,internal_cross_reference,,preserved_resolved_target,resolved,1613.3,provisional,"{""appendix"":null,""bbox"":[59.999,323.532,182.813,335.876],""chapter"":""2"",""line_id"":""poppler-line:41d28c34992adec1d777"",""observed_text_sha256"":""415906f4a4123dc257d507d616387522b5ada9bceab0c61b6a653c1b078b1cd9"",""pdf_page"":64,""printed_page"":""37""}",406.5.2,section
ibc2018:cross-reference:f0a2ddf8fed84bd68acebb23,Tables 1613.3,1613.3,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[60.052,349.046,290.933,361.39],""chapter"":""2"",""line_id"":""poppler-line:b0c4567892b5fbae074d"",""observed_text_sha256"":""5517a6cbd050cfe47ba50ce2aaa250bdb7bf64ff4d966e75e731d53cef416a84"",""pdf_page"":64,""printed_page"":""37""}",406.5.2,table
ibc2018:cross-reference:28c862370ac00fb3fec3e262,Chapter 21,21,internal_cross_reference,,preserved_resolved_target,resolved,21,provisional,"{""appendix"":null,""bbox"":[325.993,172.454,480.289,190.124],""chapter"":""2"",""line_id"":""poppler-line:f44881ed996e6735e9dd"",""observed_text_sha256"":""e0cc9b4eb743f199890ba08573a1214b21ba83014d3c4a1210c09981b4e486ff"",""pdf_page"":66,""printed_page"":""39""}",13.1.3,chapter
ibc2018:cross-reference:72ed8accd90e99b0b456a425,Chapter 16,16,internal_cross_reference,,preserved_resolved_target,resolved,16,provisional,"{""appendix"":null,""bbox"":[325.993,273.104,477.523,290.775],""chapter"":""2"",""line_id"":""poppler-line:dd46b890b0a3b4bc8d53"",""observed_text_sha256"":""8ccc970db3f4bcc40b764deebd2308f2620350b9e112f3741089ac0d005bc73f"",""pdf_page"":66,""printed_page"":""39""}",13.1.3,chapter
