applicability_conditions,exception_number,external_references,extraction_confidence,id,internal_references,marker_anchor,nested_exception_anchors,nested_exception_numbers,nested_structure,parent_locator,record_type,related_figures,related_tables,review_state,source_anchor
uninterpreted,,[],0.9,ibc2018:exception:a023869af84f9aaa01036d93,[],"{""appendix"":null,""bbox"":[83.881,168.746,305.523,186.417],""chapter"":""10"",""line_id"":""poppler-line:e6c5dbee1fb795c6e579"",""observed_text_sha256"":""fe89f527138c1f645f0a64d84b78ed0c0feb99122a5b804013ec26ccbef75c3e"",""pdf_page"":318,""printed_page"":""291""}",[],[],single,1023.11.2,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[83.881,168.746,305.523,186.417],""chapter"":""10"",""line_id"":""poppler-line:e6c5dbee1fb795c6e579"",""observed_text_sha256"":""fe89f527138c1f645f0a64d84b78ed0c0feb99122a5b804013ec26ccbef75c3e"",""pdf_page"":318,""printed_page"":""291""}"
uninterpreted,,[],0.9,ibc2018:exception:b114c89574c9c46675a7e334,[],"{""appendix"":null,""bbox"":[338.094,260.663,571.925,278.334],""chapter"":""10"",""line_id"":""poppler-line:8e9aa1d2662cb050c228"",""observed_text_sha256"":""518967c9a47e0cfb1a1b53d81db7bb1a2ea6e26a68b3e7f51138b06358277de5"",""pdf_page"":318,""printed_page"":""291""}",[],[],single,1024.6,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[338.094,260.663,571.925,278.334],""chapter"":""10"",""line_id"":""poppler-line:8e9aa1d2662cb050c228"",""observed_text_sha256"":""518967c9a47e0cfb1a1b53d81db7bb1a2ea6e26a68b3e7f51138b06358277de5"",""pdf_page"":318,""printed_page"":""291""}"
uninterpreted,,[],0.9,ibc2018:exception:5c47582da708f6a1da36d83d,[],"{""appendix"":null,""bbox"":[72.04,432.684,305.826,450.355],""chapter"":""10"",""line_id"":""poppler-line:4d14355dcdf062743359"",""observed_text_sha256"":""42540df82b81c7bbb5cca85973dfaf4f1200f98b03de02a3a8dbc61bbd5e68ec"",""pdf_page"":318,""printed_page"":""291""}",[],[],single,1005.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[72.04,432.684,305.826,450.355],""chapter"":""10"",""line_id"":""poppler-line:4d14355dcdf062743359"",""observed_text_sha256"":""42540df82b81c7bbb5cca85973dfaf4f1200f98b03de02a3a8dbc61bbd5e68ec"",""pdf_page"":318,""printed_page"":""291""}"
uninterpreted,,[],0.9,ibc2018:exception:a3ae2e73e6efa2d4affef6df,[],"{""appendix"":null,""bbox"":[338.097,693.643,571.762,711.314],""chapter"":""10"",""line_id"":""poppler-line:0a38cbd13a6f978042fa"",""observed_text_sha256"":""72c6afdeb5d7c353230a53e61f95d42fa86d3282e438a42c02fa7d5c4c9aca83"",""pdf_page"":318,""printed_page"":""291""}",[],[],single,1025.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[338.097,693.643,571.762,711.314],""chapter"":""10"",""line_id"":""poppler-line:0a38cbd13a6f978042fa"",""observed_text_sha256"":""72c6afdeb5d7c353230a53e61f95d42fa86d3282e438a42c02fa7d5c4c9aca83"",""pdf_page"":318,""printed_page"":""291""}"
uninterpreted,,[],0.9,ibc2018:exception:3d870ddb4d6d32851a97944f,[],"{""appendix"":null,""bbox"":[341.962,183.226,551.771,202.767],""chapter"":""10"",""line_id"":""poppler-line:acabada67cadc0a570f5"",""observed_text_sha256"":""842dd126645ed6781247100eabceb9effb0c53f503b36bf1435b757afc69033e"",""pdf_page"":319,""printed_page"":""292""}",[],[],single,1025.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[341.962,183.226,551.771,202.767],""chapter"":""10"",""line_id"":""poppler-line:acabada67cadc0a570f5"",""observed_text_sha256"":""842dd126645ed6781247100eabceb9effb0c53f503b36bf1435b757afc69033e"",""pdf_page"":319,""printed_page"":""292""}"
uninterpreted,,[],0.9,ibc2018:exception:e2ffb60f92699d49063a572b,[],"{""appendix"":null,""bbox"":[63.966,255.325,285.6,274.866],""chapter"":""10"",""line_id"":""poppler-line:0c75eac7e681840ffd08"",""observed_text_sha256"":""dd66a43260e3462f4949874e46606c43b8b67933a844c79ffc8354c0e93a6124"",""pdf_page"":319,""printed_page"":""292""}",[],[],single,1025.2.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[63.966,255.325,285.6,274.866],""chapter"":""10"",""line_id"":""poppler-line:0c75eac7e681840ffd08"",""observed_text_sha256"":""dd66a43260e3462f4949874e46606c43b8b67933a844c79ffc8354c0e93a6124"",""pdf_page"":319,""printed_page"":""292""}"
uninterpreted,,[],0.9,ibc2018:exception:8027cb71f089c89a68d16055,[],"{""appendix"":null,""bbox"":[63.968,418.281,285.601,437.822],""chapter"":""10"",""line_id"":""poppler-line:0823664a2bcc0f7210ca"",""observed_text_sha256"":""dd66a43260e3462f4949874e46606c43b8b67933a844c79ffc8354c0e93a6124"",""pdf_page"":319,""printed_page"":""292""}",[],[],single,1025.2.3,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[63.968,418.281,285.601,437.822],""chapter"":""10"",""line_id"":""poppler-line:0823664a2bcc0f7210ca"",""observed_text_sha256"":""dd66a43260e3462f4949874e46606c43b8b67933a844c79ffc8354c0e93a6124"",""pdf_page"":319,""printed_page"":""292""}"
uninterpreted,,[],0.9,ibc2018:exception:0eada9c72e0763a9568542b5,[],"{""appendix"":null,""bbox"":[329.953,434.327,551.531,453.868],""chapter"":""10"",""line_id"":""poppler-line:847dfa0dc619188dfef4"",""observed_text_sha256"":""dd66a43260e3462f4949874e46606c43b8b67933a844c79ffc8354c0e93a6124"",""pdf_page"":319,""printed_page"":""292""}",[],[],single,1025.2.5,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[329.953,434.327,551.531,453.868],""chapter"":""10"",""line_id"":""poppler-line:847dfa0dc619188dfef4"",""observed_text_sha256"":""dd66a43260e3462f4949874e46606c43b8b67933a844c79ffc8354c0e93a6124"",""pdf_page"":319,""printed_page"":""292""}"
uninterpreted,,[],0.9,ibc2018:exception:d36ea5cba6615beb7b1dc89d,[],"{""appendix"":null,""bbox"":[63.969,545.325,285.603,564.866],""chapter"":""10"",""line_id"":""poppler-line:59ca4bdf75549e3697bc"",""observed_text_sha256"":""dd66a43260e3462f4949874e46606c43b8b67933a844c79ffc8354c0e93a6124"",""pdf_page"":319,""printed_page"":""292""}",[],[],single,1025.2.4,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[63.969,545.325,285.603,564.866],""chapter"":""10"",""line_id"":""poppler-line:59ca4bdf75549e3697bc"",""observed_text_sha256"":""dd66a43260e3462f4949874e46606c43b8b67933a844c79ffc8354c0e93a6124"",""pdf_page"":319,""printed_page"":""292""}"
uninterpreted,,[],0.9,ibc2018:exception:d762bee21727ec6e35f5f5c7,[],"{""appendix"":null,""bbox"":[76.088,650.292,285.952,669.833],""chapter"":""10"",""line_id"":""poppler-line:70f01a85207d4410bafb"",""observed_text_sha256"":""842dd126645ed6781247100eabceb9effb0c53f503b36bf1435b757afc69033e"",""pdf_page"":319,""printed_page"":""292""}",[],[],single,1025.2.4.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[76.088,650.292,285.952,669.833],""chapter"":""10"",""line_id"":""poppler-line:70f01a85207d4410bafb"",""observed_text_sha256"":""842dd126645ed6781247100eabceb9effb0c53f503b36bf1435b757afc69033e"",""pdf_page"":319,""printed_page"":""292""}"
uninterpreted,,[],0.9,ibc2018:exception:c9a814fc97d5f5a85889c172,[],"{""appendix"":null,""bbox"":[337.955,96.757,571.52,114.427],""chapter"":""10"",""line_id"":""poppler-line:cdff36cf0f7ada5dca2a"",""observed_text_sha256"":""75e5ad5ac56cd56f66e846ec7dac770297445850fe3f967391c92dc3a7346fdb"",""pdf_page"":320,""printed_page"":""293""}",[],[],single,1025.2.6.3,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[337.955,96.757,571.52,114.427],""chapter"":""10"",""line_id"":""poppler-line:cdff36cf0f7ada5dca2a"",""observed_text_sha256"":""75e5ad5ac56cd56f66e846ec7dac770297445850fe3f967391c92dc3a7346fdb"",""pdf_page"":320,""printed_page"":""293""}"
uninterpreted,,[],0.9,ibc2018:exception:679e641ced9e931f9966b477,[],"{""appendix"":null,""bbox"":[71.999,471.639,121.188,489.309],""chapter"":""10"",""line_id"":""poppler-line:30fb3973a9f2156cbb39"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":320,""printed_page"":""293""}","[{""appendix"":null,""bbox"":[83.896,489.134,305.526,501.945],""chapter"":""10"",""line_id"":""poppler-line:94c61b6e3fac24ee0251"",""observed_text_sha256"":""cc08beed823557d099eca063d7f7bd4fe1f6b37e30ffd9f7b6fced95c379ce6b"",""pdf_page"":320,""printed_page"":""293""},{""appendix"":null,""bbox"":[83.896,525.156,305.518,537.966],""chapter"":""10"",""line_id"":""poppler-line:1dfa5ee940a5d052d5ec"",""observed_text_sha256"":""22dadccf5e2cc0ede054548c6ed90296177d8c7b2c1fcb7395f11faa0d5e220d"",""pdf_page"":320,""printed_page"":""293""},{""appendix"":null,""bbox"":[95.959,547.116,305.901,559.973],""chapter"":""10"",""line_id"":""poppler-line:36b62c20dab628dac1ce"",""observed_text_sha256"":""52efa5ef244c76a7bcde81c9447d0961eb78871a9c0b7a55d53d5706507018d2"",""pdf_page"":320,""printed_page"":""293""}]","[""1"",""2"",""3""]",numbered,1026.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[71.999,471.639,121.188,489.309],""chapter"":""10"",""line_id"":""poppler-line:30fb3973a9f2156cbb39"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":320,""printed_page"":""293""}"
uninterpreted,,[],0.9,ibc2018:exception:83b33ec933909cad84eba575,[],"{""appendix"":null,""bbox"":[349.967,532.648,571.679,550.319],""chapter"":""10"",""line_id"":""poppler-line:2e675a8c59313961b7f0"",""observed_text_sha256"":""4f78ec32056022bcc071268406debd754979ec32d2a58bdf32e8da9f93440fbb"",""pdf_page"":320,""printed_page"":""293""}",[],[],single,1026.4.2,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[349.967,532.648,571.679,550.319],""chapter"":""10"",""line_id"":""poppler-line:2e675a8c59313961b7f0"",""observed_text_sha256"":""4f78ec32056022bcc071268406debd754979ec32d2a58bdf32e8da9f93440fbb"",""pdf_page"":320,""printed_page"":""293""}"
uninterpreted,,[],0.9,ibc2018:exception:9046df8c10e7448ec294ae63,[],"{""appendix"":null,""bbox"":[52.13,439.195,285.766,455.696],""chapter"":""10"",""line_id"":""poppler-line:0b296eb243b912aa5db1"",""observed_text_sha256"":""293764a72718aa7c6417160d878eceb6861f6c1cd5540ec6b29d620e4e89070f"",""pdf_page"":321,""printed_page"":""294""}",[],[],single,1027.5,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[52.13,439.195,285.766,455.696],""chapter"":""10"",""line_id"":""poppler-line:0b296eb243b912aa5db1"",""observed_text_sha256"":""293764a72718aa7c6417160d878eceb6861f6c1cd5540ec6b29d620e4e89070f"",""pdf_page"":321,""printed_page"":""294""}"
uninterpreted,,[],0.9,ibc2018:exception:a38fade73be369748161debf,[],"{""appendix"":null,""bbox"":[318.041,576.097,367.34,592.598],""chapter"":""10"",""line_id"":""poppler-line:0dd5c9d205e19c0e60f8"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":321,""printed_page"":""294""}","[{""appendix"":null,""bbox"":[330.048,593.3,551.634,605.644],""chapter"":""10"",""line_id"":""poppler-line:9ca368838c7a6bd272f1"",""observed_text_sha256"":""53f402b1400211c4a707fa57b7d8692ed37267a43d6abd22bd1e15f4a6244ce2"",""pdf_page"":321,""printed_page"":""294""}]","[""1""]",numbered,1028.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[318.041,576.097,367.34,592.598],""chapter"":""10"",""line_id"":""poppler-line:0dd5c9d205e19c0e60f8"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":321,""printed_page"":""294""}"
uninterpreted,,[],0.9,ibc2018:exception:0b9cbad379d0f8d4aba51c1d,[],"{""appendix"":null,""bbox"":[52.075,578.358,101.43,594.859],""chapter"":""10"",""line_id"":""poppler-line:213ae02b4292eac7909f"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":321,""printed_page"":""294""}","[{""appendix"":null,""bbox"":[63.972,595.893,286.078,608.237],""chapter"":""10"",""line_id"":""poppler-line:df2aee004c2101f11a30"",""observed_text_sha256"":""511d9ab8b1b56c490874a586cc9c6ce424dfcb5e5f9304211e693a9261078614"",""pdf_page"":321,""printed_page"":""294""},{""appendix"":null,""bbox"":[63.97,665.501,286.021,677.845],""chapter"":""10"",""line_id"":""poppler-line:dce15065eaada5ecf2e9"",""observed_text_sha256"":""614b4df58b74a20989483b7eb4b4195abd6a993c5c5aa640c60f0902039a21f5"",""pdf_page"":321,""printed_page"":""294""}]","[""1"",""2""]",numbered,1027.6,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[52.075,578.358,101.43,594.859],""chapter"":""10"",""line_id"":""poppler-line:213ae02b4292eac7909f"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":321,""printed_page"":""294""}"
uninterpreted,,[],0.9,ibc2018:exception:1e683b03969f641609e82654,[],"{""appendix"":null,""bbox"":[349.889,256.068,572.0,273.739],""chapter"":""10"",""line_id"":""poppler-line:2cefb53b6b82eb982b66"",""observed_text_sha256"":""42540df82b81c7bbb5cca85973dfaf4f1200f98b03de02a3a8dbc61bbd5e68ec"",""pdf_page"":322,""printed_page"":""295""}",[],[],single,1028.4.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[349.889,256.068,572.0,273.739],""chapter"":""10"",""line_id"":""poppler-line:2cefb53b6b82eb982b66"",""observed_text_sha256"":""42540df82b81c7bbb5cca85973dfaf4f1200f98b03de02a3a8dbc61bbd5e68ec"",""pdf_page"":322,""printed_page"":""295""}"
uninterpreted,,[],0.9,ibc2018:exception:c144b6622c2cbbabb87b5667,[],"{""appendix"":null,""bbox"":[349.945,372.141,399.3,389.812],""chapter"":""10"",""line_id"":""poppler-line:291d56cc523fa606c097"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":322,""printed_page"":""295""}","[{""appendix"":null,""bbox"":[362.063,389.747,571.582,402.558],""chapter"":""10"",""line_id"":""poppler-line:5b5841c3c2396e0eeca5"",""observed_text_sha256"":""b3b3db7dcb42714711c7402f1fb719c200c0a4e039fb37be1dceee9cf7408916"",""pdf_page"":322,""printed_page"":""295""},{""appendix"":null,""bbox"":[362.063,414.702,508.007,427.513],""chapter"":""10"",""line_id"":""poppler-line:d3d68baaf7070ea78dff"",""observed_text_sha256"":""96c074012462e6eed3023422de18993f14b91e8e63721ab7bbed7a4a3b2deff6"",""pdf_page"":322,""printed_page"":""295""}]","[""1"",""2""]",numbered,1028.4.2,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[349.945,372.141,399.3,389.812],""chapter"":""10"",""line_id"":""poppler-line:291d56cc523fa606c097"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":322,""printed_page"":""295""}"
uninterpreted,,[],0.9,ibc2018:exception:4dad29737aedefc70514e9eb,[],"{""appendix"":null,""bbox"":[338.105,450.271,571.57,467.942],""chapter"":""10"",""line_id"":""poppler-line:d299ed969b991bd65052"",""observed_text_sha256"":""964a615766604ba4ce0b78cf38f3a430e85a9d56dbce4db95ed5aee58c7c9e8f"",""pdf_page"":322,""printed_page"":""295""}","[{""appendix"":null,""bbox"":[349.946,490.13,571.583,502.474],""chapter"":""10"",""line_id"":""poppler-line:781eb943380ccb3aff5f"",""observed_text_sha256"":""9ac802f978df1f8d9b2a2dbe795e067d09cfc37b51a381e25d1b32165d0a41d7"",""pdf_page"":322,""printed_page"":""295""},{""appendix"":null,""bbox"":[349.951,515.234,571.532,527.578],""chapter"":""10"",""line_id"":""poppler-line:3a4ff319830a24e4ba14"",""observed_text_sha256"":""7cbba1c03ee8a052e7a630c05cb4154b1b602da30ba5a0bf4fec6f4dd17989ea"",""pdf_page"":322,""printed_page"":""295""},{""appendix"":null,""bbox"":[349.951,551.255,571.589,563.599],""chapter"":""10"",""line_id"":""poppler-line:60e940761d0bcf4af284"",""observed_text_sha256"":""127cc0c70937441c338a0fab71f48df275e0719ab2ed6a10305a7d7fe3af4999"",""pdf_page"":322,""printed_page"":""295""},{""appendix"":null,""bbox"":[349.951,576.211,571.598,588.555],""chapter"":""10"",""line_id"":""poppler-line:a20eab47f39a9cb2996c"",""observed_text_sha256"":""3577425c4e8119ef424084d5ee09e4e3ee273b5d9911cbd6274cb8aee8417378"",""pdf_page"":322,""printed_page"":""295""}]","[""1"",""2"",""3"",""4""]",numbered,1028.5,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[338.105,450.271,571.57,467.942],""chapter"":""10"",""line_id"":""poppler-line:d299ed969b991bd65052"",""observed_text_sha256"":""964a615766604ba4ce0b78cf38f3a430e85a9d56dbce4db95ed5aee58c7c9e8f"",""pdf_page"":322,""printed_page"":""295""}"
